row_id,section,page_slug,provider_or_product,source_url,metric_key,metric_label,metric_value_text,value_numeric,value_min,value_max,unit,tier,source_type,verification_date,is_headline,confidence,figure_status,notes
legal-general-life-insurance__starting_premium,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,,Starting premium,From £5 a month; L&G puts its own 2025 average at £26.33 a month,5,,,GBP_per_month,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__age_at_application,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,,Age at application,18 to 77 (18 to 67 with Critical Illness Cover added),,,,,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__policy_term,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,,Policy term,"5 to 50 years; must end before age 90, and not before age 29 on decreasing cover",,,,,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__terminal_illness_cover,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,,Terminal illness cover,"Included; 12-month prognosis, not payable if the term is under 2 years",,,,,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__accidental_death_benefit,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,,Accidental death benefit,"Up to £300,000 while the application is assessed",,,,,,own_review,2026-09-03,false,medium,current,
legal-general-life-insurance__cooling_off_days,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,cooling_off_days,Cooling-off period,"30 days from receiving the welcome pack, premiums refunded",,,,,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__missed_premiums,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,,Missed premiums,Policy deemed cancelled 60 days after the due date,,,,,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__life_claims_paid_2025,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,,Life claims paid 2025,"£527m across nearly 14,000 payouts; average valid claim £37,788",527000000,,,GBP,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__complaint_window,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,complaint_window,Complaints,"0.76 per 1,000 policies in force, 34.96% upheld, six months to 30 June 2026",34.96,,,percent,,own_review,2026-09-03,false,high,current,
legal-general-life-insurance__which_score,Life Insurance,legal-general-life-insurance,"Legal & General Life Insurance Review: Underwriting, Cover and Claims",https://compare100.com/legal-general-life-insurance/,which_score,Independent rating,Defaqto 5 Star (no year published); Moneyfacts Life Insurance Provider of the Year (Direct) 2026,5,,,stars,,third_party_rating,2026-09-03,false,high,current,
lv-home-insurance-review__buildings_limit,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Buildings limit,"£500,000 on Essentials, £1m on Home, unlimited on Home Plus",,,,,,own_review,2026-08-21,false,medium,current,
lv-home-insurance-review__contents_limit,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Contents limit,"Up to £50,000 · £100,000 · £150,000 by tier",,,,,,own_review,2026-08-21,false,medium,current,
lv-home-insurance-review__defaqto_rating,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,defaqto_rating,Defaqto rating,5 Stars on Home and Home Plus — 19th consecutive year,5,,,stars,,third_party_rating,2026-08-21,false,high,current,
lv-home-insurance-review__policy_excess,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,policy_excess,Subsidence excess,"£1,000 compulsory; £500 for escape of water",1000,,,GBP,,own_review,2026-08-21,false,high,current,Policy/standard excess (not medical-only)
lv-home-insurance-review__alternative_accommodation,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Alternative accommodation,"£25,000 · £50,000 · £100,000 by tier",25000,,,GBP,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__trace_and_access,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Trace and access,"Not covered on Essentials; £5,000 on Home, £10,000 on Home Plus",5000,,,GBP,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__single_item_limit,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Single item limit,"£2,000 on Essentials and Home, £5,000 on Home Plus",2000,,,GBP,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__unoccupancy,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Unoccupancy,Cover restricted after 60 days in a row empty,,,,,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__underwriter,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,underwriter,Underwriter,"Liverpool Victoria Insurance Company Limited, registered in England and Wales 3232514",,,,,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__regulated,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Regulated,FCA and PRA register number 202965,,,,,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__cooling_off_days,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,cooling_off_days,Cooling-off,14 days from receiving the documents,,,,,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__online_discount,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,,Online discount,"5% off, excluding home emergency and legal expenses add-ons",5,,,percent,,own_review,2026-08-21,false,high,current,
lv-home-insurance-review__complaint_window,Home Insurance,lv-home-insurance-review,LV= Home Insurance Review,https://compare100.com/lv-home-insurance-review/,complaint_window,Complaints,"0800 085 5664, then the Financial Ombudsman Service within six months",,,,,,own_review,2026-08-21,false,high,current,
mymoneycomparison-breakdown-insurance-review__legal_entity,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,legal_entity,Company,"MyMoneyComparison.com Ltd, number 08464012, incorporated 27 March 2013",,,,,,own_review,2026-09-02,false,high,current,
mymoneycomparison-breakdown-insurance-review__registered_office,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,registered_office,Registered office,"Jubilee House, 55 Church Street, Morley, Leeds LS27 9JQ",,,,,,own_review,2026-09-02,false,high,current,
mymoneycomparison-breakdown-insurance-review__fca_firm_reference,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,fca_firm_reference,FCA reference,"916241, quoted by the firm for insurance mediation and credit broking — checkable on the FCA Register",,,,identifier,,own_review,2026-09-02,false,high,current,
mymoneycomparison-breakdown-insurance-review__quote_platform,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,,Quote platform,"Seopa Ltd, Belfast · company NI46322 · FCA reference 313860",,,,,,own_review,2026-09-02,false,high,current,
mymoneycomparison-breakdown-insurance-review__network_size,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,network_size,Breakdown panel,Up to 10 providers from one form,,,,,,panel_listing,2026-09-02,false,medium,current,Read off panel listing not insurer wording
mymoneycomparison-breakdown-insurance-review__advertised_price,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,,Advertised price,From £15.49 — but read the section on where that number comes from,15.49,,,GBP,,own_review,2026-09-02,false,high,current,
mymoneycomparison-breakdown-insurance-review__data_controllers,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,,Data controllers,MyMoneyComparison ICO ZA460665; Seopa ICO Z8733752,,,,,,own_review,2026-09-02,false,high,current,
mymoneycomparison-breakdown-insurance-review__contact_phone,Breakdown Insurance,mymoneycomparison-breakdown-insurance-review,MyMoneyComparison Breakdown Insurance Review,https://compare100.com/mymoneycomparison-breakdown-insurance-review/,contact_phone,Contact hours,"Monday to Friday, 9am to 5:30pm — by email or form; no phone number is published",,,,,,own_review,2026-09-02,false,high,current,
noble-marine-boat-insurance-review__regulated_firm,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,,Regulated firm,"Noble Insurance Services Ltd, FRN 305884",,,,,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__company_number,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,company_number,Company number,"02351642, incorporated 24 February 1989",,,,identifier,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__personal_liability__dup2,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,personal_liability,Third party liability,"£5,000,000 (£3,000,000 on jet skis)",5000000,,,GBP,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__premiums_from,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,,Premiums from,About £40 a year,40,,,GBP,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__maximum_boat_value,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,,Maximum boat value,"£750,000",750000,,,GBP,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__class_association_discount,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,,Class association discount,"10%, across 49 sponsored classes",10,,,percent,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__multi_boat_discount,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,,Multi-boat discount,"12.5%, capped at £150 per policy",12.5,,,percent,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__no_claims_discount,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,no_claims_discount,No claims discount,"Up to 25%, protection available",25,,,percent,,own_review,2026-09-01,false,medium,current,
noble-marine-boat-insurance-review__race_entry_fees_covered,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,,Race entry fees covered,Up to £150,,,,,,own_review,2026-09-01,false,medium,current,
noble-marine-boat-insurance-review__personal_belongings,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,,Personal belongings,£350,350,,,GBP,,own_review,2026-09-01,false,high,current,
noble-marine-boat-insurance-review__contact_phone,Boat Insurance,noble-marine-boat-insurance-review,Noble Marine Boat Insurance Review,https://compare100.com/noble-marine-boat-insurance-review/,contact_phone,Sales line,01636 707606,,,,,,own_review,2026-09-01,false,high,current,
